epoch,acc,loss,val_acc,val_loss
0,0.16669118110090494,4.3914080591762765,0.25479167327284813,4.041197371482849
1,0.32497550017693466,3.1751366132848404,0.3929166767001152,2.9500342535972597
2,0.4056372653736788,2.739854421054616,0.44447917729616165,2.595212370157242
3,0.442671579543282,2.5006424365324134,0.4682291787862778,2.4803706514835357
4,0.4738480519547182,2.336933861059301,0.5054166814684868,2.204657778739929
5,0.492230405737372,2.2353797679788925,0.5295833498239517,2.104968626499176
6,0.5179411929495195,2.1059056335337023,0.5417708510160446,2.043879382610321
7,0.5271323684383841,2.0465207259795246,0.5504166841506958,1.9621878004074096
8,0.5435049179722281,1.962902138934416,0.5728125178813934,1.8613400101661681
9,0.5535294295759762,1.9211750268936156,0.5715625169873237,1.855730186700821
10,0.5623039408992319,1.878437486816855,0.581562517285347,1.785331071615219
11,0.5679902155960307,1.8310292717989753,0.5800000175833702,1.7967499387264252
12,0.5761029608810649,1.8075439958011403,0.5958333522081375,1.734829374551773
13,0.5830392338247861,1.7677722316629747,0.6006250187754631,1.7274945986270904
14,0.5910784527834724,1.7431009396384745,0.6071875217556953,1.6484593176841735
15,0.595049039476058,1.7156946112127864,0.6115625196695328,1.6627324211597443
16,0.6018137451480416,1.6766574612785787,0.616562517285347,1.643450173139572
17,0.6030637459193959,1.6786300757352044,0.6111458542943001,1.6379393875598907
18,0.6052696278515984,1.6618890052683213,0.6202083498239517,1.6351323187351228
19,0.6115441375620225,1.6323704450270708,0.6141666877269745,1.6087883973121644
20,0.6134313922068652,1.6339823173074162,0.6303125190734863,1.563045037984848
21,0.6165686470620773,1.6147329292577857,0.6317708522081376,1.518444675207138
22,0.6225245288540335,1.5714030334528755,0.6301041889190674,1.5480229914188386
23,0.6215931563517627,1.5870724585477043,0.6348958510160446,1.5200577890872955
24,0.6293872743494371,1.5462509651745067,0.6383333539962769,1.5406022548675538
25,0.6317647250259624,1.5412648304770975,0.6461458539962769,1.4675895512104034
26,0.6314215888696558,1.5449467529970058,0.649583352804184,1.4633072376251222
27,0.6348039415303398,1.519204540533178,0.6543750202655793,1.4538596278429032
28,0.6372304131002987,1.5150918890448177,0.6466666865348816,1.481302319765091
29,0.6397059033898747,1.5138267756910886,0.6612500220537185,1.4034122025966644
30,0.6399509996526381,1.5080268262414371,0.6439583510160446,1.4990364181995393
31,0.6427941388943617,1.4806721374567817,0.6554166883230209,1.425216189622879
32,0.6428431557907778,1.4856860689555897,0.6591666853427887,1.4033828103542327
33,0.641789235087002,1.4868180223072276,0.6601041877269744,1.431818664073944
34,0.648431391435511,1.4671823445488426,0.6521875178813934,1.4726775890588761
35,0.64634805875666,1.4659150716837714,0.6528125214576721,1.4706779646873473
36,0.6564215890800251,1.4278658376020543,0.6772916841506958,1.355100840330124
37,0.6514706073789036,1.455596454003278,0.6658333510160446,1.3785267180204392
38,0.6511764906434452,1.4431630725019118,0.6633333510160446,1.388201755285263
39,0.6515931579645943,1.453517634307637,0.6695833539962769,1.3642470133304596
40,0.6565441372114069,1.4303286876397974,0.6667708545923233,1.3959586524963379
41,0.6549019800915438,1.437147571479573,0.6637500196695327,1.3912046778202056
42,0.6584559028288898,1.415190850426169,0.6594791877269744,1.3890428227186202
43,0.6587255102746626,1.4119224336568048,0.664583352804184,1.3810282123088837
44,0.6575735496773439,1.4130933458664838,0.6600000160932541,1.3962921035289764
45,0.6647794329418856,1.3971667616507586,0.6861458510160446,1.302684889435768
46,0.6652206081502577,1.3846661797691795,0.6671875208616257,1.3673928135633469
47,0.6608088438651141,1.395732092436622,0.6858333534002304,1.3127176296710967
48,0.6606127642182743,1.4060586142539977,0.676354187130928,1.347585700750351
49,0.6674264895214754,1.3712621844516082,0.6740625196695328,1.3876631671190263
